filename,caption,truncated_caption,source,source_type,disease_label,hierarchical_disease_label,skin_concept,body_location,symptoms,age,gender
IIYI/28145_5.png,"A 63-year-old male complains of generalized itching, with hand backs and neck skin lesions that have persisted for more than ten years and lesions on the trunk and limbs' extensor surfaces for around six months. The primary condition discussed is Chronic Actinic Dermatitis (CAD). Other diagnoses considered are chronic eczema, generalized eczema, disseminated neurodermatitis, and the potential for Mycosis Fungoides (MF) being ruled out through pathology. Treatment suggestions include a regimen of Methimazole, Chlorpheniramine, Vitamin C, Compound Danshen Tablets, Vitamin B1, with specific dosages and treatment courses noted, including injections and topical applications. The possibility of chronic widespread neurodermatitis or chronic eczema along with treatments involving Methimazole, Chlorpheniramine, Vitamin C, Compound Danshen, and Vitamin B1 oral pills, and sulfur ointment applications for itching is also discussed.","A 63-year-old male complains of generalized itching, with hand backs and neck skin lesions that have persisted for more than ten years and lesions on the trunk and limbs' extensor surfaces for around six months. The primary condition discussed is Chronic Actinic Dermatitis (CAD). Other diagnoses considered are chronic eczema, generalized eczema, disseminated neurodermatitis, and the potential for Mycosis Fungoides (MF) being ruled out through pathology. Treatment suggestions include a regimen of Methimazole, Chlorpheniramine, Vitamin C, Compound Danshen Tablets, Vitamin B1, with specific dosages and treatment courses noted, including injections and topical applications. The possibility of chronic widespread neurodermatitis or chronic eczema along with treatments involving Methimazole, Chlorpheniramine, Vitamin C, Compound Danshen, and Vitamin B1 oral pills, and sulfur ointment applications for itching is also discussed.",IIYI_chinese,forum,"chronic actinic dermatitis, dermatitis","inflammatory, non-infectious, chronic actinic dermatitis, dermatitis","generalized, disseminated","neck, hand, oral",No symptom information,63,male
"edu/Electra Nicolaidou, Clio Dessinioti, Andreas Katsambas - Hypopigmentation. 1-CRC Press (2019)_00173_00668.png","Preparations containing mercury are still available in many developing countries, and their contents are poorly controlled. Peregrino et al. analyzed whitening products.","Preparations containing mercury are still available in many developing countries, and their contents are poorly controlled. Peregrino et al. analyzed whitening products.",textbook_english,knowledge,xeroderma pigmentosum,"hereditary, xeroderma pigmentosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/5381_1.png,"The poster reported sudden itching on the back of the hand with the appearance of blisters one day later. The itching was specific to the affected area and not painful. Additionally, there was a green pea-sized itchy spot on the lip, which was not painful, swollen, or red. No other discomforts were mentioned. Further discussions among forum users suggested the possibility of contact dermatitis or drug eruption. Users advised considering the history of the condition and closely examining for any potential triggers that might have been unnoticed by the poster. Potential diagnoses discussed included contact dermatitis and drug-induced dermatitis, with recommendations for a detailed examination of the patient's medical history and symptomatic treatment.","The poster reported sudden itching on the back of the hand with the appearance of blisters one day later. The itching was specific to the affected area and not painful. Additionally, there was a green pea-sized itchy spot on the lip, which was not painful, swollen, or red. No other discomforts were mentioned. Further discussions among forum users suggested the possibility of contact dermatitis or drug eruption. Users advised considering the history of the condition and closely examining for any potential triggers that might have been unnoticed by the poster. Potential diagnoses discussed included contact dermatitis and drug-induced dermatitis, with recommendations for a detailed examination of the patient's medical history and symptomatic treatment.",IIYI_chinese,forum,"contact dermatitis, drug eruption, dermatitis","inflammatory, non-infectious, eczema, contact dermatitis, drug eruption, dermatitis",No visual concepts,"lips, back, hand",tender,No age information,No gender information
youtube/Pi20y_f-dfY_frame_49685_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, itchy patches on the skin. The cause of this condition is an allergic reaction to certain substances, and treatment options include avoiding the allergen and using over-the-counter creams to relieve symptoms.","This image shows a close-up view of a skin disease characterized by red, itchy patches on the skin. The cause of this condition is an allergic reaction to certain substances, and treatment options include avoiding the allergen and using over-the-counter creams to relieve symptoms.",youtube,edu,allergic contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis, allergic contact dermatitis","red, patch",No body location information,No symptom information,No age information,No gender information
youtube/3Dx-63EZR24_frame_27589_0_0.jpg,"This image shows channels on the surface of a planet, which indicate the presence of liquid water in the past and is a prerequisite for life.","This image shows channels on the surface of a planet, which indicate the presence of liquid water in the past and is a prerequisite for life.",youtube,edu,no definitive diagnosis,no definitive diagnosis,No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/Lng9V5iMGJQ_frame_8835_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, likely caused by an allergic reaction to a specific substance. Treatment options include avoiding the allergen, using over-the-counter creams, and seeing a dermatologist for prescription medication.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, likely caused by an allergic reaction to a specific substance. Treatment options include avoiding the allergen, using over-the-counter creams, and seeing a dermatologist for prescription medication.",youtube,edu,allergic contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis, allergic contact dermatitis","red, patch",No body location information,No symptom information,No age information,No gender information
pubmed/64_38_PMC8088159_IDOJ_12_312_g002_0.png,"Clinical image showing skin-colored papules present bilaterally over the pinna, pre- and post-auricular areas.","Clinical image showing skin-colored papules present bilaterally over the pinna, pre- and post-auricular areas.",pubmed_english,knowledge,"irritated seborrheic keratosis (from ""sk/isk"")","proliferations, benign, non-melanocytic, seborrheic keratosis, irritated seborrheic keratosis (from ""sk/isk"")",papule,No body location information,No symptom information,No age information,No gender information
public/herpes-type-1-recurrent-3.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/xEYjjpXikwc_frame_3712_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin. The cause of this condition is not yet clear, but it may be related to an autoimmune disorder. Treatment options include topical creams and corticosteroids to reduce inflammation and prevent further irritation.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin. The cause of this condition is not yet clear, but it may be related to an autoimmune disorder. Treatment options include topical creams and corticosteroids to reduce inflammation and prevent further irritation.",youtube,edu,"irritated seborrheic keratosis (from ""sk/isk"")","proliferations, benign, non-melanocytic, seborrheic keratosis, irritated seborrheic keratosis (from ""sk/isk"")","red, patch",No body location information,No symptom information,No age information,No gender information
IIYI/12557_4.png,The user is discussing a suspected case of adult measles. The post title suggests this and is followed by mentions of high fever and maculopapular rash. A user mentioned observing two cases of adult measles. One was confirmed through the presence of Koplik's spots while the second case was diagnosed outside of the forum discussions. The ongoing discussion appears to support the user's suspicion of having a typical presentation of adult measles.,The user is discussing a suspected case of adult measles. The post title suggests this and is followed by mentions of high fever and maculopapular rash. A user mentioned observing two cases of adult measles. One was confirmed through the presence of Koplik's spots while the second case was diagnosed outside of the forum discussions. The ongoing discussion appears to support the user's suspicion of having a typical presentation of adult measles.,IIYI_chinese,forum,measles,measles,No visual concepts,No body location information,No symptom information,No age information,No gender information
pubmed/fc_11_PMC10884590_Vetworld-17-150-g001_0.jpg,Epinephilus chlorostigma showing emaciation.,Epinephilus chlorostigma showing emaciation.,pubmed_fail,knowledge,no definitive diagnosis,,No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/R9Drgo1xMqg_frame_8972_0_0.jpg,"This image shows a skin disease characterized by a purple, raised, and itchy rash, often caused by an allergic reaction to certain substances, and can be treated with topical creams and avoiding the allergen.","This image shows a skin disease characterized by a purple, raised, and itchy rash, often caused by an allergic reaction to certain substances, and can be treated with topical creams and avoiding the allergen.",youtube,edu,allergic contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis, allergic contact dermatitis","raised, purple",No body location information,No symptom information,No age information,No gender information
youtube/iFnBzD19FrE_frame_64737_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as oral medications in some cases.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as oral medications in some cases.",youtube,edu,proliferations,proliferations,"red, patch",oral,No symptom information,No age information,No gender information
pubmed/15_03_PMC10327660_dr-15-2-9617-g001_0.jpg,"A few days after hospitalization, erythema covered the body.","A few days after hospitalization, erythema covered the body.",pubmed_fail,knowledge,drug eruption,"inflammatory, non-infectious, drug eruption",erythema,No body location information,No symptom information,No age information,No gender information
youtube/ZO_3RM9qssE_frame_26250_1.jpg,"This image shows an exophytic papillary growth, which is a common benign tumor of the minor salivary gland, often seen in older patients, particularly in the lower lip and mandibular vestibules. It is characterized by multiple papillary projections that are continuous with the lining, which is covered by stratified squamous epithelium.","This image shows an exophytic papillary growth, which is a common benign tumor of the minor salivary gland, often seen in older patients, particularly in the lower lip and mandibular vestibules. It is characterized by multiple papillary projections that are continuous with the lining, which is covered by stratified squamous epithelium.",youtube,edu,exophytic papillary growth,exophytic papillary growth,tumor,lips,No symptom information,No age information,No gender information
edu/Amanda Oakley - Dermatology Made Easy-SCION PUBLISHING (2017)-OCR1_00475_17075.png,Exudative acute discoid eczema.,Exudative acute discoid eczema.,textbook_english,knowledge,"eczema, discoid eczema","inflammatory, non-infectious, eczema, eczema, discoid eczema",No visual concepts,No body location information,exudative,No age information,No gender information
youtube/Vrk7360xziM_frame_6521_0.jpg,"This image shows a close-up view of a skin disease characterized by red, itchy patches on the skin, caused by an allergic reaction to a particular substance. The treatment options include avoiding the allergen, using over-the-counter creams for relief, and consulting a dermatologist for further treatment.","This image shows a close-up view of a skin disease characterized by red, itchy patches on the skin, caused by an allergic reaction to a particular substance. The treatment options include avoiding the allergen, using over-the-counter creams for relief, and consulting a dermatologist for further treatment.",youtube,edu,allergic contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis, allergic contact dermatitis","red, patch",No body location information,No symptom information,No age information,No gender information
youtube/OT0JmxCglI4_frame_178469_2.jpg,This image shows a sensational Matrix-themed lobby with no archives or matrix-related content.,This image shows a sensational Matrix-themed lobby with no archives or matrix-related content.,youtube,edu,no definitive diagnosis,no definitive diagnosis,No visual concepts,No body location information,No symptom information,No age information,No gender information
pubmed/8b_be_PMC10195979_gr4a.png,A Incisions used for debridement and serve as limiting incision. Healthy looking and bleeding skin and clamped chest tube.B Incisions used for debridement and serve as limiting incision. Healthy looking and bleeding skin and clamped chest tube.,A Incisions used for debridement and serve as limiting incision. Healthy looking and bleeding skin and clamped chest tube.B Incisions used for debridement and serve as limiting incision. Healthy looking and bleeding skin and clamped chest tube.,pubmed_english,knowledge,no definitive diagnosis,,No visual concepts,chest,bleeding,No age information,No gender information
youtube/GamzNQ1mnRE_frame_809_0_0.jpg,"This image shows a Pyogenic Granuloma, a benign skin tumor commonly affecting children and young adults, characterized by a red, raised, and sometimes bloody lesion.","This image shows a Pyogenic Granuloma, a benign skin tumor commonly affecting children and young adults, characterized by a red, raised, and sometimes bloody lesion.",youtube,edu,pyogenic granuloma,"proliferations, benign, non-melanocytic, pyogenic granuloma","red, raised, tumor",No body location information,No symptom information,No age information,No gender information
pubmed/f3_be_PMC10868120_12903_2024_3998_Fig1_HTML.png,Intraoral view of a lingually bonded fixed steel retainer (test group),Intraoral view of a lingually bonded fixed steel retainer (test group),pubmed_english,knowledge,no definitive diagnosis,,No visual concepts,No body location information,No symptom information,No age information,No gender information
public/dermoscopy-00--isic2017-task1--ISIC-0010185--2d-none.png,"The image is a dermoscopy photograph focusing on a pigmented skin lesion. The lesion is located centrally and occupies approximately 12.5% of the image area. The region of interest, which is centrally located in the middle of the image, displays a pigmented lesion with an irregular distribution of color and texture, suggesting potential abnormality. The lesion's irregularity in color and texture, compared to the surrounding skin, may indicate a pathological process. The lesion's characteristics and its central position relative to the rest of the skin surface could suggest it is the primary area of concern, with the surrounding skin potentially being affected or showing relative positional changes due to the presence of the lesion.","The image is a dermoscopy photograph focusing on a pigmented skin lesion. The lesion is located centrally and occupies approximately 12.5% of the image area. The region of interest, which is centrally located in the middle of the image, displays a pigmented lesion with an irregular distribution of color and texture, suggesting potential abnormality. The lesion's irregularity in color and texture, compared to the surrounding skin, may indicate a pathological process. The lesion's characteristics and its central position relative to the rest of the skin surface could suggest it is the primary area of concern, with the surrounding skin potentially being affected or showing relative positional changes due to the presence of the lesion.",public_medical_dataset,knowledge,"melanocytic nevus, nevus","proliferations, benign, melanocytic, melanocytic nevus, nevus",brown(hyperpigmentation),No body location information,No symptom information,No age information,No gender information
pubmed/18_db_PMC3956789_ad-26-139-g001_2.jpg,Fresh erythematous striae located on the right peroneal region were not affected by vitiligo.,Fresh erythematous striae located on the right peroneal region were not affected by vitiligo.,pubmed_fail,knowledge,striae,"reaction patterns and descriptive terms, striae",erythema,No body location information,No symptom information,No age information,No gender information
youtube/N6AUh84mRrI_frame_73721_2.jpg,"This image describes the various surgical procedures for treating malignant eyelid tumors, including complete surgical excision with margin clearance, pentagon excision for small defects, transposition or local advancement flaps, and eyelid sparing procedures. Reconstruction of the canthus is also important, and different flap combinations can be used depending on the extent of involvement.","This image describes the various surgical procedures for treating malignant eyelid tumors, including complete surgical excision with margin clearance, pentagon excision for small defects, transposition or local advancement flaps, and eyelid sparing procedures. Reconstruction of the canthus is also important, and different flap combinations can be used depending on the extent of involvement.",youtube,edu,no definitive diagnosis,no definitive diagnosis,No visual concepts,No body location information,No symptom information,No age information,No gender information
pubmed/e5_f4_PMC8355434_RCR2_9_e0827_g006_2.png,"Clinical examination showing a digital ulcer, flexion contractures, and dry gangrene.","Clinical examination showing a digital ulcer, flexion contractures, and dry gangrene.",pubmed_english,knowledge,vasculitis,"inflammatory, non-infectious, vasculitis","ulcer, atrophy, xerosis",No body location information,No symptom information,No age information,No gender information
youtube/BC-OLAoqCk4_frame_10492_0_0.jpg,"This image shows a person with mouth blisters, likely caused by an autoimmune skin disease, and may require medical treatment to manage symptoms and prevent further complications.","This image shows a person with mouth blisters, likely caused by an autoimmune skin disease, and may require medical treatment to manage symptoms and prevent further complications.",youtube,edu,"irritated seborrheic keratosis (from ""sk/isk"")","proliferations, benign, non-melanocytic, seborrheic keratosis, irritated seborrheic keratosis (from ""sk/isk"")",No visual concepts,mouth,No symptom information,No age information,No gender information
youtube/Xm46eaDAQ9c_frame_328_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, itchy patches on the skin. The cause of this condition is an allergic reaction to certain substances, and treatment options include avoiding the allergen, using over-the-counter creams, and seeing a dermatologist for prescription medication.","This image shows a close-up view of a skin disease characterized by red, itchy patches on the skin. The cause of this condition is an allergic reaction to certain substances, and treatment options include avoiding the allergen, using over-the-counter creams, and seeing a dermatologist for prescription medication.",youtube,edu,allergic contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis, allergic contact dermatitis","red, patch",No body location information,No symptom information,No age information,No gender information
youtube/7kHm0OypXeI_frame_13724_2.jpg,"This image describes acral dermatitis, a common skin condition in chemo patients characterized by red, purple, and painful hands and feet that may peel and heal after several weeks.","This image describes acral dermatitis, a common skin condition in chemo patients characterized by red, purple, and painful hands and feet that may peel and heal after several weeks.",youtube,edu,acral dermatitis,acral dermatitis,"red, purple","hand, foot",tender,No age information,No gender information
edu/Aimilios Lallas- Zoe Apalla- Elizabeth Lazaridou- Dimitrios Ioannides - Dermatoscopy A-Z-CRC Press (2019)_00025_00174.png,Large ulceration (basal cell carcinoma).,Large ulceration (basal cell carcinoma).,textbook_english,knowledge,basal cell carcinoma,"proliferations, malignant, non-melanocytic, basal cell carcinoma",ulcer,No body location information,No symptom information,No age information,No gender information
"note/Robert Johr, Wilhelm Stolz - Dermoscopy Criteria Review-McGraw-Hill Professional (2019)_00269_01464_0.png","A 79-year-old man complained of swelling, redness, and itching on his face for the past year.","A 79-year-old man complained of swelling, redness, and itching on his face for the past year.",textbook_fail,knowledge,no definitive diagnosis,,No visual concepts,face,No symptom information,79,male
youtube/cxnwhiVwGbg_frame_9310_0.jpg,"This image describes non-melanocytic lesions, which are skin disorders caused by factors other than melanocytes, and may appear as flat or raised patches with various colors. Treatment options include topical creams and laser therapy.","This image describes non-melanocytic lesions, which are skin disorders caused by factors other than melanocytes, and may appear as flat or raised patches with various colors. Treatment options include topical creams and laser therapy.",youtube,edu,non-melanocytic lesions,non-melanocytic lesions,No visual concepts,No body location information,No symptom information,No age information,No gender information
public/dermoscopy-00--isic2016-task1--ISIC-0000065--2d-none.png,"The image is a dermoscopy photograph focusing on a pigmented skin lesion. The lesion is centrally located in the image and occupies a significant portion of the visual field. The surrounding skin appears to be normal, with no other organs or medical devices visible. The region of interest, located centrally and occupying 36.7% of the image area, exhibits a pigmented lesion with variations in color, texture, and possibly size. The lesion's irregular borders and heterogeneous coloration, which includes shades of brown and black, are indicative of abnormal skin features. The lesion's irregularity and color variation within the region of interest may suggest a potential malignancy, which could be influencing or indicative of the condition of the surrounding skin. The lesion's characteristics, such as asymmetry and uneven borders, are often associated with melanoma, which could be related to the changes in the lesion's appearance. The dermoscopy image displays a pigmented skin lesion with irregular borders and heterogeneous coloration, centrally located on the skin. The lesion's distinct appearance compared to the surrounding skin suggests potential malignancy, which may be related to the changes observed.","The image is a dermoscopy photograph focusing on a pigmented skin lesion. The lesion is centrally located in the image and occupies a significant portion of the visual field. The surrounding skin appears to be normal, with no other organs or medical devices visible. The region of interest, located centrally and occupying 36.7% of the image area, exhibits a pigmented lesion with variations in color, texture, and possibly size. The lesion's irregular borders and heterogeneous coloration, which includes shades of brown and black, are indicative of abnormal skin features. The lesion's irregularity and color variation within the region of interest may suggest a potential malignancy, which could be influencing or indicative of the condition of the surrounding skin. The lesion's characteristics, such as asymmetry and uneven borders, are often associated with melanoma, which could be related to the changes in the lesion's appearance. The dermoscopy image displays a pigmented skin lesion with irregular borders and heterogeneous coloration, centrally located on the skin. The lesion's distinct appearance compared to the surrounding skin suggests potential malignancy, which may be related to the changes observed.",public_medical_dataset,knowledge,melanoma,"proliferations, malignant, melanocytic, melanoma","brown(hyperpigmentation), black",No body location information,No symptom information,No age information,No gender information
IIYI/16689_1.png,"The poster has been experiencing an ulcer on the right forearm for two months and has undergone a biopsy. The discussion among users suggested possibilities of basal cell carcinoma (BCC) or squamous cell carcinoma (SCC) based on the biopsy images, but the confirmed diagnosis through pathology and PAS staining is sporotrichosis.","The poster has been experiencing an ulcer on the right forearm for two months and has undergone a biopsy. The discussion among users suggested possibilities of basal cell carcinoma (BCC) or squamous cell carcinoma (SCC) based on the biopsy images, but the confirmed diagnosis through pathology and PAS staining is sporotrichosis.",IIYI_chinese,forum,cutaneous sporotrichosis,cutaneous sporotrichosis,ulcer,forearm,No symptom information,No age information,No gender information
youtube/1O4E-aTIIiY_frame_8576_6.jpg,"This image shows an example of white circle and dotted vessels along with shiny white streaks, which are commonly observed in squamous cell carcinoma on the lip.","This image shows an example of white circle and dotted vessels along with shiny white streaks, which are commonly observed in squamous cell carcinoma on the lip.",youtube,edu,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma",streaks,lips,No symptom information,No age information,No gender information
IIYI/23009_1.png,"Elderly male, prone to triggering after injury. Complaint of senile purpura. Discussions indicated that while senile purpura can be diagnosed, further blood tests (referred to as 'blood Rt') are suggested to rule out other hematological conditions, such as scurvy and hemophilia.","Elderly male, prone to triggering after injury. Complaint of senile purpura. Discussions indicated that while senile purpura can be diagnosed, further blood tests (referred to as 'blood Rt') are suggested to rule out other hematological conditions, such as scurvy and hemophilia.",IIYI_chinese,forum,actinic solar damage(solar purpura),"exogenous, actinic solar damage(solar purpura)",No visual concepts,No body location information,No symptom information,No age information,No gender information
pubmed/c0_95_PMC8567499_WJCC_9_9228_g004_0.png,Functional results at the 5-year follow-up.,Functional results at the 5-year follow-up.,pubmed_english,knowledge,no definitive diagnosis,,No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/Sv7YGWDfkQo_frame_9321_0_0.jpg,"This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options may include topical creams or ointments to reduce inflammation and itching.","This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options may include topical creams or ointments to reduce inflammation and itching.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
pubmed/73_ca_PMC4872913_1679-4508-eins-14-1-0025-gf01-pt_2.jpg,(C) Abertura da cápsula com drenagem completa do conteúdo.,(C) Abertura da cápsula com drenagem completa do conteúdo.,pubmed_fail,knowledge,no definitive diagnosis,,No visual concepts,No body location information,No symptom information,No age information,No gender information
pubmed/54_31_PMC3827529_IJD_58_492a_g001.png,"Well-defined, dry, micaceous scaly plaque over the glans penis","Well-defined, dry, micaceous scaly plaque over the glans penis",pubmed_english,knowledge,"tinea, tinea cruris","inflammatory, infectious, fungal, tinea, tinea cruris","plaque, scale",penis,No symptom information,No age information,No gender information
youtube/LuzZ5bAaWDY_frame_3863_2.jpg,"This image depicts squamous cell carcinoma, the second most common skin cancer, characterized by scaly red patches, open sores, rough thickened or wart-like skin, and raised growths with a central depression, often caused by UV rays or other damaging agents.","This image depicts squamous cell carcinoma, the second most common skin cancer, characterized by scaly red patches, open sores, rough thickened or wart-like skin, and raised growths with a central depression, often caused by UV rays or other damaging agents.",youtube,edu,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma","patch, red, raised, rough, scaly",No body location information,tender,No age information,No gender information
youtube/_IxzrKPJdyw_frame_5576_0.jpg,"This image shows a person with a skin disease characterized by red, inflamed patches on their skin. The cause of this condition is not yet clear, but it may be related to an autoimmune disorder. Treatment options include topical creams and corticosteroids to reduce inflammation and prevent flare-ups.","This image shows a person with a skin disease characterized by red, inflamed patches on their skin. The cause of this condition is not yet clear, but it may be related to an autoimmune disorder. Treatment options include topical creams and corticosteroids to reduce inflammation and prevent flare-ups.",youtube,edu,"irritated seborrheic keratosis (from ""sk/isk"")","proliferations, benign, non-melanocytic, seborrheic keratosis, irritated seborrheic keratosis (from ""sk/isk"")","red, patch",No body location information,No symptom information,No age information,No gender information
youtube/KtE0xQG2ceI_frame_6866_6.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, likely caused by an allergic reaction to a specific substance. Treatment options may include topical creams or oral medications to reduce inflammation and alleviate symptoms.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, likely caused by an allergic reaction to a specific substance. Treatment options may include topical creams or oral medications to reduce inflammation and alleviate symptoms.",youtube,edu,allergic contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis, allergic contact dermatitis","red, patch",oral,No symptom information,No age information,No gender information
youtube/ypkfPgxNFms_frame_14666_1.jpg,"This image depicts a red, potentially inflamed skin condition that may require a biopsy for diagnosis and treatment.","This image depicts a red, potentially inflamed skin condition that may require a biopsy for diagnosis and treatment.",youtube,edu,no definitive diagnosis,no definitive diagnosis,red,No body location information,No symptom information,No age information,No gender information
"edu/Dr. Anthony J. Mancini MD  FAAP  FAAD (editor), Dr. Daniel P. Krowchuk MD  FAAP (editor) - Pediatric Dermatology- A Quick Reference Guide-American Academy of Pediatrics (2020)_00381_11401.png",Erythematous patches with greasy scale on the face of an infant with seborrheic dermatitis.,Erythematous patches with greasy scale on the face of an infant with seborrheic dermatitis.,textbook_english,knowledge,dermatitis,"inflammatory, dermatitis","erythema, scale, patch",face,No symptom information,No age information,No gender information
"edu/Habif, Thomas P. - Clinical Dermatology (5th ed.)  -Elsevier Health Sciences-部分2_00017_04888.png","The involved palm is thickened, very dry, and scaly. The patient is often unaware of the infection and feels that these changes are secondary to dry skin or hard physical labor.","The involved palm is thickened, very dry, and scaly. The patient is often unaware of the infection and feels that these changes are secondary to dry skin or hard physical labor.",textbook_english,knowledge,cradle cap,cradle cap,scaly,No body location information,No symptom information,No age information,No gender information
youtube/ZfpA_Vc0f60_frame_59_0_0.jpg,"This image depicts dark lips as a symptom of allergic contact dermatitis, a skin condition caused by an allergic reaction to a substance that comes into contact with the skin.","This image depicts dark lips as a symptom of allergic contact dermatitis, a skin condition caused by an allergic reaction to a substance that comes into contact with the skin.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",No visual concepts,lips,No symptom information,No age information,No gender information
youtube/wFwNjR0Rogc_frame_132227_0.jpg,"This image shows a dermatologist discussing various skin conditions with a patient. The patient has a skin disease that appears as large, white, cicatricial patches on the skin, mainly located on the nose. The dermatologist considers various options for the diagnosis, including actinic keratosis, lichen sclerosus, granulomatous inflammation, sarcoidosis, tuberculosis, lymphoma, and demodex. The dermatologist also mentions that the patient has good health and there are no comedonal eye openings, which is a clue that it may not be lichen sclerosus. The treatment options for this skin disease include topical treatments and, in some cases, surgery.","This image shows a dermatologist discussing various skin conditions with a patient. The patient has a skin disease that appears as large, white, cicatricial patches on the skin, mainly located on the nose. The dermatologist considers various options for the diagnosis, including actinic keratosis, lichen sclerosus, granulomatous inflammation, sarcoidosis, tuberculosis, lymphoma, and demodex. The dermatologist also mentions that the patient has good health and there are no comedonal eye openings, which is a clue that it may not be lichen sclerosus. The treatment options for this skin disease include topical treatments and, in some cases, surgery.",youtube,edu,no definitive diagnosis,no definitive diagnosis,patch,"eye, nose",No symptom information,No age information,No gender information
youtube/fmL_3Mt08GQ_frame_13703_0.jpg,"This image describes the clinical presentation of MF in children, which can be misleading and cause delays in diagnosis. It presents as patches and plaque on unexposed areas such as the breast, lower abdomen, and buttocks, but in 45% of cases, it appears as whitish, hypopigmented lesions.","This image describes the clinical presentation of MF in children, which can be misleading and cause delays in diagnosis. It presents as patches and plaque on unexposed areas such as the breast, lower abdomen, and buttocks, but in 45% of cases, it appears as whitish, hypopigmented lesions.",youtube,edu,cutaneous t-cell lymphoma (mf),cutaneous t-cell lymphoma (mf),patch,"breasts, abdomen, buttocks",No symptom information,No age information,No gender information
"note/Klaus Wolff, Lowell Goldsmith, Stephen Katz, Barbara Gilchrest, Amy Paller, D-部分5_00345_16576_1.png","After excision, the defect appears.","After excision, the defect appears.",textbook_fail,knowledge,no definitive diagnosis,,No visual concepts,No body location information,No symptom information,No age information,No gender information
pubmed/6b_ac_PMC5808376_dp0801a14g003_2.png,Dermoscopy of the four most recent lesions of lentigo maligna.,Dermoscopy of the four most recent lesions of lentigo maligna.,pubmed_english,knowledge,"lentigo, lentigo maligna","proliferations, malignant, melanocytic, lentigo, lentigo maligna",No visual concepts,No body location information,No symptom information,No age information,No gender information